Time,OpenBid,HighBid,LowBid,CloseBid,OpenAsk,HighAsk,LowAsk,CloseAsk,TotalTicks
21:00:00,1.4136600000000001,1.41616,1.4111,1.41268,1.41393,1.41632,1.41123,1.4128399999999999,20148
21:00:00,1.41268,1.4189,1.41236,1.41516,1.4128399999999999,1.4190399999999999,1.41254,1.41534,20995
21:00:00,1.41516,1.4277600000000001,1.41446,1.4258600000000001,1.41534,1.42788,1.41464,1.426,24605
21:00:00,1.42736,1.42815,1.421,1.42306,1.42774,1.4284299999999999,1.42114,1.42334,19852
21:00:00,1.42306,1.42367,1.4138600000000001,1.41536,1.42334,1.42384,1.41394,1.41554,23247
21:00:00,1.41536,1.4199700000000002,1.4082700000000001,1.40897,1.41554,1.42013,1.4084299999999998,1.40913,21743
21:00:00,1.40897,1.41496,1.40666,1.4137600000000001,1.40913,1.41514,1.4068100000000001,1.4138899999999999,21656
21:00:00,1.4137600000000001,1.4157600000000001,1.40331,1.41346,1.4138899999999999,1.4157600000000001,1.40354,1.41354,18761
21:00:00,1.4138600000000001,1.41526,1.4035600000000001,1.40476,1.41424,1.41544,1.40374,1.4049399999999999,15466
21:00:00,1.40476,1.41147,1.40146,1.41056,1.4049399999999999,1.41154,1.40163,1.41069,19271
21:00:00,1.41056,1.41714,1.40926,1.41446,1.41069,1.41723,1.40944,1.41464,20110
21:00:00,1.41446,1.4240700000000002,1.41346,1.41956,1.41464,1.42413,1.41364,1.41974,26766
21:00:00,1.41956,1.4212799999999999,1.41537,1.41769,1.41974,1.42144,1.4155,1.41784,21759
21:00:00,1.41746,1.42426,1.41616,1.42036,1.41794,1.42441,1.41634,1.42064,16455
21:00:00,1.42036,1.42262,1.41436,1.41717,1.42064,1.4227299999999998,1.41452,1.41744,23770
21:00:00,1.41717,1.42299,1.41567,1.42066,1.41744,1.42314,1.41583,1.4208399999999999,25061
21:00:00,1.42066,1.43097,1.41956,1.42926,1.4208399999999999,1.4311200000000002,1.41974,1.42944,24499
21:00:00,1.42926,1.43187,1.42446,1.42946,1.42944,1.43204,1.42455,1.42964,21489
21:00:00,1.43286,1.4348100000000001,1.41256,1.4183,1.43334,1.4350399999999999,1.4127100000000001,1.41844,29260
21:00:00,1.4183,1.42794,1.41706,1.42621,1.41844,1.42804,1.41723,1.42649,26303
21:00:00,1.42621,1.42676,1.41877,1.42656,1.42649,1.42689,1.4189,1.42674,25890
21:00:00,1.42656,1.43446,1.42476,1.43226,1.42674,1.43458,1.42492,1.4325299999999999,24762
21:00:00,1.43226,1.43929,1.43166,1.43896,1.4325299999999999,1.4394200000000001,1.43184,1.4391399999999999,21302
21:00:00,1.44176,1.44377,1.43766,1.44246,1.44204,1.44392,1.43777,1.44266,19821
21:00:00,1.44246,1.4440600000000001,1.43736,1.44316,1.44266,1.44414,1.43754,1.44343,22332
21:00:00,1.44316,1.4503700000000002,1.4418600000000001,1.44866,1.44343,1.4505,1.44202,1.44884,25390
21:00:00,1.44866,1.44866,1.44036,1.44236,1.44884,1.44884,1.44052,1.44264,27759
21:00:00,1.44236,1.45278,1.44146,1.45146,1.44264,1.45294,1.44164,1.45154,22075
22:00:00,1.45146,1.45236,1.44436,1.44686,1.45174,1.4525700000000001,1.44444,1.4470399999999999,22620
22:00:00,1.44686,1.45698,1.44656,1.4555,1.4470399999999999,1.45713,1.44674,1.45574,23392
22:00:00,1.4555,1.4729700000000001,1.45538,1.46361,1.45574,1.47314,1.45554,1.46389,33081
22:00:00,1.46361,1.4703600000000001,1.46131,1.46746,1.46389,1.4705,1.46154,1.46774,29495
22:00:00,1.46746,1.47516,1.46318,1.46686,1.46774,1.47532,1.46331,1.46698,35707
22:00:00,1.46696,1.46736,1.45258,1.45316,1.4673399999999999,1.46764,1.45274,1.4533399999999999,31914
22:00:00,1.45316,1.46327,1.45197,1.4601600000000001,1.4533399999999999,1.4633399999999999,1.45214,1.46044,27371
22:00:00,1.4601600000000001,1.47248,1.4599600000000001,1.46496,1.46044,1.47264,1.4601899999999999,1.4652,30384
22:00:00,1.46496,1.4703700000000002,1.46046,1.46106,1.4652,1.47054,1.46062,1.4613399999999999,30674
22:00:00,1.46106,1.46719,1.4580799999999998,1.46476,1.4613399999999999,1.4673399999999999,1.45824,1.46494,21225
22:00:00,1.46696,1.46866,1.46207,1.46636,1.4672399999999999,1.46884,1.46223,1.46649,22155
22:00:00,1.46636,1.48526,1.46356,1.48396,1.46649,1.4854399999999999,1.46374,1.48409,30581
22:00:00,1.48396,1.48696,1.47756,1.48576,1.48409,1.48708,1.47765,1.48603,27327
22:00:00,1.48576,1.48726,1.4821600000000001,1.48486,1.48603,1.48739,1.48234,1.48514,16178
22:00:00,1.48486,1.49666,1.4784700000000002,1.48361,1.48514,1.49694,1.47852,1.48374,23810
22:00:00,1.48196,1.4885899999999999,1.48046,1.48706,1.48244,1.4887299999999999,1.48074,1.48732,24480
22:00:00,1.48706,1.4900799999999998,1.4808700000000001,1.48276,1.48732,1.49014,1.4809700000000001,1.48304,31746
22:00:00,1.48276,1.48586,1.47112,1.48403,1.48304,1.48593,1.4712399999999999,1.48422,31819
22:00:00,1.48403,1.48427,1.47228,1.47433,1.48422,1.48444,1.47244,1.47453,28592
22:00:00,1.47433,1.47846,1.46286,1.46296,1.47453,1.47855,1.46304,1.46304,28875
22:00:00,1.46366,1.47078,1.46197,1.46666,1.46414,1.47094,1.46213,1.46689,20824
22:00:00,1.46666,1.4767,1.46349,1.4758,1.46689,1.4768299999999999,1.46361,1.47594,31026
22:00:00,1.4758,1.47696,1.45917,1.46106,1.47594,1.47714,1.45933,1.4613399999999999,24351
22:00:00,1.46106,1.46517,1.45241,1.46366,1.4613399999999999,1.4652399999999999,1.45264,1.46394,25398
22:00:00,1.46366,1.46727,1.45986,1.46536,1.46394,1.46739,1.46001,1.4654399999999999,22082
22:00:00,1.46536,1.47357,1.46396,1.47106,1.46574,1.4737,1.46414,1.4712399999999999,19195
22:00:00,1.47106,1.47504,1.46385,1.46536,1.4712399999999999,1.4751299999999998,1.46403,1.46564,25631
22:00:00,1.46536,1.47444,1.46496,1.47051,1.46564,1.47444,1.4651399999999999,1.47074,26127
22:00:00,1.47051,1.47367,1.45766,1.46325,1.47074,1.4738200000000001,1.45774,1.46344,27125
22:00:00,1.46325,1.46556,1.44106,1.44226,1.46344,1.4657200000000001,1.4412399999999999,1.44244,32703
22:00:00,1.43896,1.44526,1.4330100000000001,1.4399600000000001,1.4392399999999999,1.44539,1.43313,1.44014,29034
22:00:00,1.4399600000000001,1.44354,1.43656,1.44137,1.44014,1.44366,1.43671,1.44146,23677
22:00:00,1.44137,1.44232,1.43244,1.4381700000000002,1.44146,1.44241,1.43266,1.43836,19443
22:00:00,1.4381700000000002,1.4391399999999999,1.4310200000000002,1.43282,1.43836,1.43926,1.43113,1.43296,19039
22:00:00,1.43282,1.44097,1.43164,1.43574,1.43296,1.44106,1.43179,1.43583,16230
22:00:00,1.43716,1.44131,1.43656,1.44075,1.43764,1.4414200000000001,1.4370399999999999,1.44086,5891
22:00:00,1.44075,1.44075,1.4394200000000001,1.43965,1.44086,1.44086,1.43973,1.43973,48
22:00:00,1.43965,1.46387,1.43965,1.46248,1.43973,1.4639799999999998,1.43973,1.4626,12660
22:00:00,1.46248,1.47268,1.4591399999999999,1.47153,1.4626,1.47285,1.4593200000000002,1.47161,16913
22:00:00,1.47136,1.47458,1.4580899999999999,1.4592399999999999,1.47184,1.47492,1.45845,1.45954,12346
22:00:00,1.4592399999999999,1.47495,1.4592399999999999,1.4714399999999999,1.45954,1.47507,1.45954,1.4714399999999999,13594
22:00:00,1.4714399999999999,1.47807,1.46874,1.47496,1.4714399999999999,1.4781799999999998,1.46884,1.47506,19098
22:00:00,1.47496,1.48241,1.4695200000000002,1.4752399999999999,1.47506,1.48255,1.46963,1.47541,18556
22:00:00,1.47446,1.47546,1.46654,1.46938,1.47494,1.47589,1.4666700000000001,1.46956,17260
22:00:00,1.46938,1.47425,1.4680600000000001,1.4706299999999999,1.46956,1.4743600000000001,1.46817,1.47071,19053
22:00:00,1.4706299999999999,1.47425,1.46387,1.46591,1.47071,1.4743600000000001,1.4639799999999998,1.466,19162
22:00:00,1.46591,1.48135,1.46415,1.48025,1.466,1.48146,1.4642600000000001,1.48044,24033
22:00:00,1.48025,1.48186,1.47615,1.4776799999999999,1.48044,1.48197,1.4762600000000001,1.47776,19415
22:00:00,1.47786,1.49145,1.47786,1.48689,1.47834,1.49156,1.47834,1.48696,17648
22:00:00,1.48689,1.4922,1.47996,1.48032,1.48696,1.49231,1.48007,1.48043,21879
22:00:00,1.48032,1.48585,1.4594,1.46515,1.48043,1.48596,1.45956,1.4652,31331
22:00:00,1.46515,1.47145,1.4589,1.4641899999999999,1.4652,1.47156,1.4590100000000001,1.4642600000000001,29385
22:00:00,1.4641899999999999,1.4695,1.46035,1.4616,1.4642600000000001,1.46961,1.46046,1.46176,26570
22:00:00,1.46011,1.46021,1.4420600000000001,1.44556,1.46059,1.46069,1.44226,1.4457,24647
22:00:00,1.44556,1.46445,1.43651,1.46285,1.4457,1.46446,1.43662,1.4628700000000001,39341
22:00:00,1.46285,1.46845,1.45105,1.46295,1.4628700000000001,1.46856,1.45116,1.46296,34974
22:00:00,1.46295,1.47783,1.45905,1.47546,1.46296,1.47797,1.45919,1.47555,28830
22:00:00,1.47546,1.47773,1.46603,1.46708,1.47555,1.47787,1.46617,1.46725,26079
22:00:00,1.46781,1.4797200000000001,1.46613,1.47813,1.4682899999999999,1.47986,1.46632,1.4782899999999999,23122
22:00:00,1.47813,1.47966,1.47371,1.4776,1.4782899999999999,1.47983,1.47385,1.47774,21059
22:00:00,1.4776,1.49069,1.47543,1.48623,1.47774,1.4908299999999999,1.47559,1.48634,25332
22:00:00,1.48623,1.4913299999999998,1.48013,1.48599,1.48634,1.49147,1.48027,1.48609,31633
22:00:00,1.48599,1.4942,1.47848,1.4798,1.48609,1.49448,1.47872,1.47991,27594
22:00:00,1.48031,1.4848299999999999,1.47925,1.48292,1.48079,1.48499,1.47939,1.4831,21031
22:00:00,1.48292,1.48343,1.46223,1.46461,1.4831,1.48357,1.4623700000000002,1.4647700000000001,27123
22:00:00,1.46461,1.46709,1.45912,1.46304,1.4647700000000001,1.46723,1.45926,1.46318,24632
22:00:00,1.46304,1.4651100000000001,1.44384,1.4484,1.46318,1.46525,1.44408,1.44859,31569
22:00:00,1.4484,1.4546299999999999,1.44505,1.4511399999999999,1.44859,1.4547700000000001,1.44519,1.4513,23996
22:00:00,1.45151,1.45764,1.44814,1.45193,1.45199,1.4577799999999999,1.44828,1.45205,21798
22:00:00,1.45193,1.4614200000000002,1.44956,1.45828,1.45205,1.46156,1.4497,1.45842,23835
